id,station_type,station.tele_station_name.th
1203467310,tele_waterlevel,สะพานพญาอาทิตราช
1203397480,tele_waterlevel,บ้านแก่งบัวคำ
1203467835,tele_waterlevel,สะเดา
1203467313,tele_waterlevel,สะพานคลองตรอน
1203411581,tele_waterlevel,บ้านหนองนาว
1203458923,tele_waterlevel,ลำน้ำพุง
1203467927,tele_waterlevel,สวรรคโลก
1203467691,tele_waterlevel,ปตร. บ้านนาคู่-ท้ายน้ำ
1203442960,tele_waterlevel,บ้านหูแร่
1203467283,tele_waterlevel,สะพานน้ำว้า บ้านน้ำว้า
1203467318,tele_waterlevel,สะพานคลองสนธิ
1203419332,tele_waterlevel,ห้วยแม่ตื่นที่ อ.อมก๋อย
1203467331,tele_waterlevel,สะพานอูทูนอ่อง บ้านสบสาย
1203442902,tele_waterlevel,บ้านท่าประดู่
1203411614,tele_waterlevel,บ้านแม่คำหลักเจ็ด
1203459015,tele_waterlevel,บ้านเขานางบวช
1203442964,tele_waterlevel,บ้านบริดอ
1203467926,tele_waterlevel,ศรีสัชนาลัย
1203459024,tele_waterlevel,บ้านนาแขม
1203442947,tele_waterlevel,บ้านฉลุงเหนือ
1203467925,tele_waterlevel,เด่นชัย
1203411583,tele_waterlevel,บ้านน้ำโค้ง
1203467287,tele_waterlevel,สะพานแม่น้ำงาว
1203467271,tele_waterlevel,สะพานข้ามแม่น้ำลาว-บ้านป่าสัก
1203467658,tele_waterlevel,ท่าวังผา
1203462328,tele_waterlevel,สะพานน้ำแม่ขาน
1203467816,tele_waterlevel,เมืองระนอง
1203397444,tele_waterlevel,บ้านวังหมัน
1203467890,tele_waterlevel,พระแสง
1203259636,tele_waterlevel,บ้านแม่หวาน
1203467839,tele_waterlevel,มะนัง
1203397462,tele_waterlevel,ต.ตาดกลอย
1203439708,tele_waterlevel,บ้านสตึก
1203467326,tele_waterlevel,สะพานคลองปง (คีรีวง)
1203467929,tele_waterlevel,บางระกำ
1203459007,tele_waterlevel,อ. กบินทร์บุรี
1203359469,tele_waterlevel,แม่น้ำปิงที่ อ.ฮอด
1203411607,tele_waterlevel,บ้านปางสา
1203442900,tele_waterlevel,บ้านท่าจีน
1203227160,tele_waterlevel,บ้านท่าล้อ
1203467682,tele_waterlevel,สะพานคลองอิปัน
1203440361,tele_waterlevel,ท้ายเขื่อนป่าสักชลสิทธิ์
1203465004,tele_waterlevel,บ้านเขว้า
1203460623,tele_waterlevel,สะพานท่าเกวียน
1203460616,tele_waterlevel,สะพานรถยนต์ ร.ร.อนุบาลบางสะพาน
1203467583,tele_waterlevel,นครไทย
1203397446,tele_waterlevel,บ้านท่าไผ่
1203447224,tele_waterlevel,บ้านท่าเม่า
1203467325,tele_waterlevel,สะพานคลองวังโตนด
1203439700,tele_waterlevel,บ้านโนนสีไคล
1203467321,tele_waterlevel,สะพานคลองลำพญาธาร
1203467762,tele_waterlevel,สะพานคลองแม่กาหลง (ม.พะเยา)
1203467889,tele_waterlevel,เวียงสระ
1203246686,tele_waterlevel,บ้านกระเหรี่ยงทุ่งพร้าว
1203442942,tele_waterlevel,บ้านเก็ตโฮ่
1203397479,tele_waterlevel,บ้านทานตะวัน
1203439717,tele_waterlevel,บ้านโนนสะอาด
1203467577,tele_waterlevel,เมืองเลย
1203467717,tele_waterlevel,สะพานข้ามคลองท่าชนะ
1203442936,tele_waterlevel,บ้านวังพระเคียน
1203442921,tele_waterlevel,บ้านนาป่า
1203460627,tele_waterlevel,ข้างจวนผู้ว่าฯ
1203442953,tele_waterlevel,บ้านตันหยงมัส
1203411590,tele_waterlevel,บ้านทุ่งหนอง
1203259641,tele_waterlevel,บ้านโห้ง
1203442929,tele_waterlevel,บ้านท่าข้าม
1203259605,tele_waterlevel,บ้านหลวง
1203442928,tele_waterlevel,บ้านเขาปู่
1203411522,tele_waterlevel,บ้านดอนชัย
1203467686,tele_waterlevel,ปตร.ธรณิศนฤมิต-ท้ายน้ำ
1203467908,tele_waterlevel,เถิน
1203467870,tele_waterlevel,ด่านช้าง
1203467891,tele_waterlevel,วิภาวดี
1203467290,tele_waterlevel,สะพานน้ำลำตะคอง
1203467322,tele_waterlevel,สะพานคลองนางรอง
1203442909,tele_waterlevel,บ้านทุ่งปราบ
1203467670,tele_waterlevel,วังทอง
1203467489,tele_waterlevel,แม่แตง
1203467679,tele_waterlevel,สะพานเขานางบวช
1203467706,tele_waterlevel,สะพานข้ามคลองโมง
1203467304,tele_waterlevel,สะพานน้ำงิม
1203467267,tele_waterlevel,บ้านใต้
1203240526,tele_waterlevel,บ้านวังตะเคียนทอง
1203439725,tele_waterlevel,บ้านโนนค่า
1203459029,tele_waterlevel,บ้านฉมัน
1203467485,tele_waterlevel,สันทราย
1203459030,tele_waterlevel,บ้านโป่งโรงเซ็น
1203246759,tele_waterlevel,บ้านดอนสลี
1203411556,tele_waterlevel,บ้านแม่อีไฮ
1203439698,tele_waterlevel,บ้านหลุมดิน
1203467429,tele_waterlevel,สะพานห้วยปากแซง
1203397471,tele_waterlevel,หน้าอำเภอโพทะเล
1203467730,tele_waterlevel,เมืองเพชรบุรี
1203462321,tele_waterlevel,สะพานแม่ตื่น
1203411597,tele_waterlevel,บ้านแม่คำมีตำหนักธรรม
1203467573,tele_waterlevel,จะนะ
1203467696,tele_waterlevel,ปตร. บ้านตับเต่า-ท้ายน้ำ
1203467829,tele_waterlevel,ศรีสงคราม
1203411561,tele_waterlevel,บ้านโป่ง
1203467748,tele_waterlevel,ประจันตคาม (KGT7A)
1203411566,tele_waterlevel,บ้านพันตน
1203467909,tele_waterlevel,เกาะคา
1203234494,tele_waterlevel,บ้านโป่ง
1203467478,tele_waterlevel,เมืองชัยภูมิ
1203467821,tele_waterlevel,คลองพรหมโหด
1203460626,tele_waterlevel,ตลาดท่ายาง
1203397456,tele_waterlevel,บ้านวังนกแอ่น
1203459008,tele_waterlevel,บ้านโนนสุขภูมิ
1203411602,tele_waterlevel,บ้านน้ำยาว
1203266600,tele_waterlevel,บ้านม่วงป๊อก
1203208874,tele_waterlevel,บ้านบุ่งอ้ายเจี้ยม
1203411528,tele_waterlevel,บ้านเมืองมาย
1203467817,tele_waterlevel,ศรีสาคร
1203467486,tele_waterlevel,ฮอด
1203459026,tele_waterlevel,บ้านศรีบัวทอง
1203467880,tele_waterlevel,ท่าสะบ้า
1203467747,tele_waterlevel,นาดี
1203467688,tele_waterlevel,ปตร. ห้วยแคน-ท้ายน้ำ
1203467302,tele_waterlevel,สะพานน้ำงาว
1203467659,tele_waterlevel,ภูเพียง
1203467906,tele_waterlevel,สามเงา
1203467731,tele_waterlevel,แก่งกระจาน
1203234496,tele_waterlevel,บ้านท่าเดื่อ
1203467924,tele_waterlevel,หนองม่วงไข่
1203460611,tele_waterlevel,บ้านด่านทับตะโก
1203447234,tele_waterlevel,บ้านฟากเลย
1203454256,tele_waterlevel,แม่น้ำวังที่ อ.เถิน (W.3A)
1203467719,tele_waterlevel,เมืองแม่ฮ่องสอน
1203460615,tele_waterlevel,บ้านช้างแรก
1203454254,tele_waterlevel,ห้วยแม่ท้อที่ อ.เมืองตาก
1203467672,tele_waterlevel,แม่น้ำสา
1203459041,tele_waterlevel,บ้านขุนซ่อง
1203467274,tele_waterlevel,ฝายคลองท่าโลน
1203397450,tele_waterlevel,ห้วยแม่สิน
1203460598,tele_waterlevel,บ้านบ้องตี้น้อย
1203467714,tele_waterlevel,สะพานคลองแม่น้ำเก่า
1203467653,tele_waterlevel,สตึก
1203467863,tele_waterlevel,ทุ่งโพธิ์พระยา
1203442903,tele_waterlevel,บ้านท่าแซะ
1203439699,tele_waterlevel,บ้านคำสำราญ
1200566226,tele_waterlevel,สะพานห้วยน้ำฮวย
1203259637,tele_waterlevel,บ้านโป่งดิน
1203442972,tele_waterlevel,บ้านน้ำจืด
1203467300,tele_waterlevel,สะพานพัฒนามิตรภาพแม่น้ำตุ๋ย
1203467849,tele_waterlevel,สะพานมิตรภาพรับร่อ-หินแก้ว
1203467935,tele_waterlevel,ห้วยแม่พวก
1203454253,tele_waterlevel,ห้วยตากที่ อ.บ้านตาก
1203467494,tele_waterlevel,เมืองเชียงราย
1203442926,tele_waterlevel,บ้านบางตง
1203411525,tele_waterlevel,บ้านร่องเคาะ
1203411540,tele_waterlevel,บ้านแม่แตง
1203411604,tele_waterlevel,บ้านผาขวาง
1203442932,tele_waterlevel,บ้านวังไผ่
1203460605,tele_waterlevel,บ้านน้ำโจน
1203467673,tele_waterlevel,ทุ่งสง
1203467684,tele_waterlevel,สะพานหนองจิก-วังปลา
1203467251,tele_waterlevel,สะพานคลองพาย
1203467292,tele_waterlevel,สะพานน้ำแม่แจ่ม
1203467305,tele_waterlevel,สะพานน้ำเงิน
1203447235,tele_waterlevel,บ้านแก่งบง
1203442954,tele_waterlevel,บ้านหาดใน 
1203467907,tele_waterlevel,แม่พริก
1203467649,tele_waterlevel,เมืองสุรินทร์
1203467298,tele_waterlevel,สะพานน้ำวัง
1203467702,tele_waterlevel,สะพานข้ามคลองกะเปอร์
1203467427,tele_waterlevel,สะพานห้วยมุก
1203467742,tele_waterlevel,ห้วยแม่ลี้
1203467879,tele_waterlevel,เมืองพังงา
1203397459,tele_waterlevel,บ้านวังโป่ง
1203447239,tele_waterlevel,บ้านโนนตูม
1203467277,tele_waterlevel,สะพานแม่น้ำน่าน บ้านเปียงก่อ
1203462303,tele_waterlevel,บ้านคลองมุย หมู่ที่ 13
1203467297,tele_waterlevel,สะพานน้ำคลองแม่สอย
1203467312,tele_waterlevel,สะพานคลองแม่มอญ
1203259628,tele_waterlevel,บ้านสหกรณ์ร่มเกล้า
1203439716,tele_waterlevel,บ้านโนนสาวเอ้
1203467266,tele_waterlevel,บ้านประดู่
1203397461,tele_waterlevel,ต.น้ำปาด
1203442919,tele_waterlevel,บ้านวังไทร
1203467279,tele_waterlevel,สะพานน้ำกอน บ้านพญาแก้ว
1203467272,tele_waterlevel,สะพานช้ามแม่น้ำลาว - บ้านโฮ่ง 
1203467497,tele_waterlevel,เชียงแสน
1203467308,tele_waterlevel,สะพานน้ำแม่สิน
1203467252,tele_waterlevel,สะพานทางเข้าชุมชนบ้านปากซวด
1203467676,tele_waterlevel,ทุ่งใหญ่
1203454257,tele_waterlevel,แม่น้ำวังที่ อ.สามเงา (W.4A)
1203467705,tele_waterlevel,สะพานข้ามคลองเดียก
1203467278,tele_waterlevel,สะพานน้ำยาว บ้านสองแคว
1203467256,tele_waterlevel,สะพานห้วยน้ำใส
1203467306,tele_waterlevel,สะพานน้ำแม่จั๊ว
1203467253,tele_waterlevel,สะพานบ้านสวนปราง
1203467712,tele_waterlevel,สะพานข้ามแม่น้ำยมสายเก่า-ตำบลไกรใน
1203439703,tele_waterlevel,บ้านคลองหินลับ
1203397469,tele_waterlevel,บ้านวังขอนไม้
1203397473,tele_waterlevel,ห้วยแม่มอก
1203467257,tele_waterlevel,สะพานข้ามคลองห้วยกรวด
1203467270,tele_waterlevel,สะพานข้ามห้วยแม่รวม บ้านแม่รวม
1203442915,tele_waterlevel,บ้านหินดาน
1203467245,tele_waterlevel,บ้านตอง
1203467282,tele_waterlevel,สะพานห้วยน้ำสาย
1203467930,tele_waterlevel,โพธิ์ประทับช้าง
1203467765,tele_waterlevel,สวนผึ้ง
1203467320,tele_waterlevel,คลองเบตง (ชุมชนกุนุงจนอง)
1203467254,tele_waterlevel,สะพานข้ามคลองหวาด
1203467296,tele_waterlevel,สะพานแม่น้ำปิง
1203467263,tele_waterlevel,สะพานแม่น้ำลาว
1203467661,tele_waterlevel,พิชัย
1203467286,tele_waterlevel,คลองแม่รำพัน 1
1203460624,tele_waterlevel,บ้านโพรงเข้
1203208079,tele_waterlevel,บ้านนิคม
1203467243,tele_waterlevel,ลำน้ำกูน
1203462365,tele_waterlevel,สะพานคลองสะตอ
1203467280,tele_waterlevel,สะพานแม่น้ำว้า บ้านบ่อหยวก
1203467324,tele_waterlevel,สะพานคลองจันทเขลม
1203467275,tele_waterlevel,สะพานน้ำแม่สา
1203467261,tele_waterlevel,สะพานข้ามแม่น้ำปัตตานี
1203460612,tele_waterlevel,บ้านหนองไผ่
1203467301,tele_waterlevel,สะพานน้ำแม่คะ 
1203397463,tele_waterlevel,บ้านบ่อวัง
1203467851,tele_waterlevel,สะพานอิงอุดม
1203467825,tele_waterlevel,สะพานแม่วงก์
1203467284,tele_waterlevel,สะพานห้วยแม่ถาบ้านปาหุ่ง
1203467285,tele_waterlevel,สะพานน้ำมวบ บ้านน้ำมวบ
1203467289,tele_waterlevel,สะพานน้ำห้วยสำราญ
1203442923,tele_waterlevel,ชุมชนประชาบำรุง
1203467668,tele_waterlevel,เมืองอุตรดิตถ์
1203467683,tele_waterlevel,สะพานข้ามคลองตะโก
1203467281,tele_waterlevel,สะพานน้ำขว้าง บ้านร้องแง
1203467498,tele_waterlevel,ห้วยผาตั้ง
1203467713,tele_waterlevel,สะพานข้ามแม่น้ำยมสายเก่า-วัดปากน้ำ
1203467698,tele_waterlevel,คลองสามบาท บ้านกุดพิมาน
1203467715,tele_waterlevel,สะพานข้ามคลองไชยา
1203467666,tele_waterlevel,เวียงสา
1203467867,tele_waterlevel,เสนา (ทุ่งบางบาล-บ้านแพน)
1203467671,tele_waterlevel,ตรอน
1203332519,tele_waterlevel,บ้านท่าโป่งแดง
1203460614,tele_waterlevel,บ้านหนองหญ้าปล้อง
1203459038,tele_waterlevel,บ้านป่าขะ
1203467841,tele_waterlevel,โรงเรียนวัดโคกโพธิ์สถิตย์
1203460629,tele_waterlevel,บ้านเขาน้อย
1203467757,tele_waterlevel,ฝายพับได้หนองเล็งทราย
1203439697,tele_waterlevel,บ้านวังปลัด
1203460628,tele_waterlevel,บ้านทุ่งแฝก
1203246761,tele_waterlevel,บ้านเจดีย์งาม
1203460613,tele_waterlevel,บ้านกลาง
1203454212,tele_waterlevel,เขื่อนบางลาง อ.บันนังสตา จ.ยะลา
